00:18.276,-0.85913086,-0.099121094,0.49194336
00:18.410,-0.8483887,-0.12524414,0.45581055
00:18.542,-0.845459,-0.028076172,0.513916
00:18.658,-0.81103516,-0.031982422,0.5739746
00:18.792,-0.9091797,-0.0715332,0.53393555
00:18.921,-0.86206055,-0.07885742,0.5046387
00:19.034,-0.7980957,-0.06689453,0.59472656
00:19.169,-0.87402344,-0.0637207,0.47729492
00:19.305,-0.89086914,-0.099365234,0.46118164
00:19.443,-0.8730469,-0.09838867,0.4741211
00:19.562,-0.89746094,-0.045654297,0.4729004
00:19.687,-0.9211426,-0.07299805,0.4880371
00:19.820,-0.85595703,-0.08154297,0.48217773
00:19.956,-0.8691406,-0.11743164,0.51171875
00:20.050,-0.93530273,-0.1237793,0.48901367
00:20.192,-0.57055664,-0.1003418,0.7282715
00:20.299,0.44873047,-0.10839844,0.5095215
00:20.433,0.8339844,0.049560547,0.50561523
00:20.573,1.1604004,0.1694336,0.4987793
00:20.684,1.0021973,-0.09863281,0.39794922
00:20.817,0.92749023,0.0048828125,0.111328125
00:20.956,0.9472656,0.075927734,0.068115234
00:21.064,0.99121094,0.080078125,0.11669922
00:21.194,0.9748535,0.009277344,0.13354492
00:21.336,0.99365234,0.01977539,0.111083984
00:21.464,0.98657227,0.040771484,0.12231445
00:21.605,0.982666,0.08691406,0.1328125
00:21.731,0.9758301,0.025146484,0.13574219
00:21.843,0.954834,0.079589844,0.13647461
00:21.981,0.9719238,0.087646484,0.15478516
00:22.106,0.96313477,0.06762695,0.14990234
00:22.220,0.96655273,0.106933594,0.1640625
00:22.348,0.967041,0.053466797,0.15893555
00:22.484,0.9621582,0.07861328,0.15307617
00:22.635,0.97143555,0.0703125,0.18286133
00:22.737,0.9550781,0.068359375,0.15820313
00:22.872,0.9567871,0.0793457,0.18066406
00:22.987,0.9770508,0.05834961,0.17407227
00:23.120,0.9760742,0.09082031,0.19213867
00:23.248,0.9729004,0.104003906,0.19018555
00:23.359,0.9680176,0.072753906,0.18017578
00:23.495,0.96069336,0.072509766,0.18383789
00:23.664,0.9614258,0.04711914,0.1850586
00:23.756,0.96899414,0.06933594,0.1953125
00:23.885,0.9777832,0.099853516,0.22021484
00:24.022,0.96484375,0.10522461,0.20776367
00:24.126,0.9633789,0.07080078,0.19165039
00:24.269,0.96240234,0.08227539,0.18408203
00:24.388,0.96875,0.09790039,0.19677734
00:24.517,0.9748535,0.10961914,0.19921875
00:24.690,0.954834,0.08618164,0.20117188
00:24.763,0.96606445,0.12426758,0.41552734
00:24.909,0.9863281,0.114990234,0.6657715
00:25.047,0.7702637,0.28979492,0.4777832
00:25.163,0.19116211,0.7680664,0.037841797
00:25.293,0.068847656,1.1108398,0.07373047
00:25.425,0.095703125,0.873291,0.08154297
00:25.535,0.1381836,1.0056152,0.16064453
00:25.667,0.11816406,0.8991699,0.14697266
00:25.804,0.1616211,1.0373535,0.21118164
00:25.920,0.1394043,0.9914551,0.17358398
00:26.066,0.12841797,0.99609375,0.15454102
00:26.179,0.13647461,0.9099121,0.14501953
00:26.312,0.13696289,0.98339844,0.15478516
00:26.443,0.14477539,1.0026855,0.17138672
00:26.577,0.12841797,0.954834,0.14233398
00:26.698,0.13574219,0.9733887,0.16918945
00:26.830,0.1430664,0.98779297,0.17456055
00:26.962,0.13696289,0.98046875,0.17553711
00:27.055,0.13916016,0.98291016,0.16088867
00:27.205,0.1315918,0.9555664,0.15722656
00:27.332,0.12890625,0.9719238,0.18310547
00:27.457,0.13916016,0.98583984,0.18139648
00:27.588,0.1328125,0.97680664,0.1652832
00:27.719,0.118896484,0.9543457,0.16455078
00:27.854,0.14013672,0.9951172,0.18676758
00:27.968,0.123291016,0.97558594,0.18334961
00:28.101,0.11694336,0.9667969,0.17260742
00:28.218,0.12011719,0.9719238,0.18261719
00:28.358,0.12182617,0.98339844,0.18725586
00:28.464,0.12011719,0.9707031,0.18188477
00:28.611,0.12451172,0.97314453,0.18286133
00:28.718,0.119628906,0.9667969,0.18334961
00:28.877,0.114746094,0.9602051,0.18017578
00:28.996,0.12890625,0.9916992,0.19799805
00:29.115,0.10986328,0.96899414,0.17407227
00:29.248,0.11645508,0.9772949,0.19750977
00:29.376,0.1303711,0.9719238,0.17797852
00:29.492,0.119140625,0.9621582,0.17211914
00:29.615,0.11450195,0.9873047,0.19018555
00:29.738,0.114990234,0.9638672,0.1809082
00:29.878,0.11621094,0.9836426,0.17749023
00:30.012,0.11352539,0.99072266,0.23071289
00:30.143,0.15161133,1.1430664,0.42578125
00:30.264,-0.08959961,-0.028808594,-0.050048828
00:30.394,-0.030029297,-0.75268555,0.55737305
00:30.531,0.36621094,-0.46850586,0.43041992
00:30.639,0.43310547,-0.8051758,0.44873047
00:30.754,0.50390625,-0.6286621,0.40942383
00:30.893,0.5107422,-0.68530273,0.45996094
00:31.041,0.48266602,-0.7819824,0.42089844
00:31.160,0.5053711,-0.7573242,0.44628906
00:31.268,0.5114746,-0.6933594,0.4790039
00:31.405,0.49414063,-0.703125,0.4753418
00:31.537,0.4777832,-0.6640625,0.46118164
00:31.653,0.49267578,-0.6940918,0.49047852
00:31.785,0.4736328,-0.67163086,0.49536133
00:31.923,0.47729492,-0.71777344,0.4946289
00:32.051,0.48413086,-0.6503906,0.49267578
00:32.172,0.50390625,-0.61499023,0.49829102
00:32.286,0.47924805,-0.68066406,0.53149414
00:32.431,0.48901367,-0.6743164,0.50634766
00:32.567,0.4777832,-0.67944336,0.5119629
00:32.675,0.47680664,-0.673584,0.50390625
00:32.814,0.48510742,-0.6960449,0.5263672
00:32.920,0.47265625,-0.6503906,0.513916
00:33.073,0.47436523,-0.66259766,0.54125977
00:33.196,0.48535156,-0.70092773,0.5378418
00:33.326,0.47973633,-0.6152344,0.49682617
00:33.451,0.4765625,-0.6574707,0.5461426
00:33.575,0.48266602,-0.6315918,0.52856445
00:33.686,0.46655273,-0.6948242,0.5480957
00:33.843,0.48999023,-0.60546875,0.54541016
00:33.953,0.47924805,-0.62158203,0.51953125
00:34.090,0.49609375,-0.6142578,0.545166
00:34.215,0.49389648,-0.66015625,0.56225586
00:34.333,0.4802246,-0.5998535,0.5341797
00:34.464,0.484375,-0.66845703,0.54711914
00:34.598,0.47973633,-0.6237793,0.548584
00:34.728,0.46166992,-0.68237305,0.5505371
00:34.864,0.49267578,-0.5891113,0.545166
00:34.997,0.4909668,-0.638916,0.5444336
00:35.119,0.4777832,-0.6501465,0.5583496
00:35.226,0.4831543,-0.60839844,0.55029297
00:35.364,0.48608398,-0.638916,0.55810547
00:35.494,0.4724121,-0.6479492,0.54052734
00:35.627,0.46923828,-0.67211914,0.5834961
00:35.735,0.35131836,-0.3149414,0.71435547
00:35.858,0.28393555,-0.068847656,0.64868164
00:35.987,0.10449219,0.07470703,0.8769531
00:36.158,0.26293945,0.31396484,1.1047363
00:36.252,0.28881836,0.3774414,1.0439453
00:36.367,0.20214844,0.29492188,0.9536133
00:36.527,0.22680664,0.3046875,0.9394531
00:36.620,0.18457031,0.27563477,0.91015625
00:36.763,0.1977539,0.26416016,0.9291992
00:36.895,0.21118164,0.2800293,0.9238281
00:37.004,0.22973633,0.27294922,0.920166
00:37.140,0.2277832,0.2932129,0.93652344
00:37.301,0.20605469,0.2734375,0.9362793
00:37.432,0.22192383,0.2890625,0.92822266
00:37.555,0.21606445,0.2998047,0.92578125
00:37.665,0.22460938,0.27075195,0.93359375
00:37.796,0.22094727,0.29125977,0.93969727
00:37.922,0.22363281,0.2775879,0.92700195
00:38.039,0.22436523,0.30297852,0.92529297
00:38.199,0.2265625,0.30273438,0.94091797
00:38.292,0.21704102,0.28344727,0.92626953
00:38.424,0.23046875,0.29760742,0.9494629
00:38.545,0.21362305,0.28735352,0.9172363
00:38.662,0.20800781,0.2919922,0.94189453
00:38.792,0.2211914,0.29760742,0.92822266
00:38.932,0.21435547,0.28344727,0.9350586
00:39.065,0.20825195,0.29492188,0.93603516
00:39.235,0.22729492,0.28637695,0.9423828
00:39.298,0.21386719,0.28100586,0.92163086
00:39.442,0.21484375,0.26586914,0.91967773
00:39.556,0.22290039,0.2919922,0.9250488
00:39.700,0.2163086,0.29785156,0.9423828
00:39.824,0.19970703,0.28149414,0.93359375
00:39.955,0.20898438,0.27978516,0.9265137
00:40.085,0.21899414,0.27978516,0.9370117
00:40.196,0.21191406,0.30297852,0.9260254
00:40.328,0.21069336,0.29541016,0.93408203
00:40.475,0.2019043,0.30737305,0.9326172
00:40.583,0.19921875,0.30029297,0.9916992
00:40.716,0.0075683594,0.35009766,0.96875
00:40.845,-0.18530273,0.40185547,0.87353516
00:40.971,-0.545166,0.31884766,0.71362305
00:41.132,-0.8015137,0.16601563,0.49951172
00:41.256,-0.9030762,0.15454102,0.5205078
00:41.332,-0.80444336,0.24951172,0.5866699
00:41.504,-0.7351074,0.27246094,0.62475586
00:41.597,-0.7788086,0.2475586,0.6262207
00:41.727,-0.76171875,0.23754883,0.5695801
00:41.864,-0.7590332,0.23071289,0.60791016
00:41.982,-0.7692871,0.26757813,0.62841797
00:42.116,-0.76342773,0.24902344,0.6032715
00:42.249,-0.7512207,0.25708008,0.61376953
00:42.382,-0.75756836,0.26513672,0.61376953
00:42.488,-0.76416016,0.24731445,0.6257324
00:42.625,-0.7463379,0.27294922,0.6269531
00:42.746,-0.75341797,0.25976563,0.60913086
00:42.878,-0.75683594,0.25561523,0.6130371
00:43.010,-0.73950195,0.24707031,0.607666
00:43.122,-0.751709,0.2565918,0.6230469
00:43.257,-0.73779297,0.25097656,0.6242676
00:43.419,-0.7438965,0.27172852,0.62646484
00:43.523,-0.74658203,0.25512695,0.63012695
00:43.642,-0.7414551,0.27148438,0.6184082
00:43.794,-0.74609375,0.25170898,0.626709
00:43.897,-0.74853516,0.27490234,0.63256836
00:44.009,-0.74316406,0.26367188,0.63012695
00:44.165,-0.7416992,0.26904297,0.6286621
00:44.276,-0.74658203,0.25830078,0.62939453
00:44.405,-0.74243164,0.2668457,0.6359863
00:44.541,-0.7470703,0.26513672,0.6281738
00:44.674,-0.73291016,0.25732422,0.6230469
00:44.786,-0.7368164,0.2705078,0.63623047
00:44.941,-0.73999023,0.26904297,0.6262207
00:45.050,-0.73779297,0.27001953,0.6323242
00:45.182,-0.7348633,0.26245117,0.63793945
00:45.316,-0.73413086,0.27270508,0.6369629
00:45.426,-0.74902344,0.26733398,0.717041
00:45.555,-0.6623535,0.24658203,0.8532715
00:45.706,-0.30517578,0.19042969,0.8405762
00:45.821,0.33764648,-0.18310547,0.2121582
00:45.932,0.9733887,0.13696289,0.4741211
00:46.069,0.9382324,0.22753906,0.44458008
00:46.195,0.98217773,0.3203125,0.32617188
00:46.340,0.9333496,0.26708984,0.21044922
00:46.463,0.9194336,0.28637695,0.26098633
00:46.579,0.93188477,0.28173828,0.24707031
00:46.728,0.93847656,0.2800293,0.2980957
00:46.846,0.873291,0.26660156,0.2626953
00:46.952,0.9111328,0.2475586,0.23779297
00:47.083,0.9399414,0.31079102,0.29101563
00:47.219,0.8815918,0.3269043,0.30297852
00:47.334,0.8930664,0.32495117,0.2800293
00:47.472,0.85839844,0.2919922,0.29101563
00:47.611,0.9482422,0.26782227,0.2841797
00:47.725,0.8835449,0.3100586,0.28588867
00:47.857,0.90625,0.29614258,0.2890625
00:47.988,0.8730469,0.35351563,0.28637695
00:48.121,0.89868164,0.30493164,0.2800293
00:48.228,0.9013672,0.31591797,0.30444336
00:48.373,0.9121094,0.32641602,0.29052734
00:48.505,0.89819336,0.33691406,0.27075195
00:48.613,0.88378906,0.2878418,0.2692871
00:48.750,0.9111328,0.33081055,0.27246094
00:48.896,0.8808594,0.31884766,0.28759766
00:48.999,0.9050293,0.36083984,0.27368164
00:49.128,0.8781738,0.33374023,0.26416016
00:49.239,0.8930664,0.33764648,0.2680664
00:49.370,0.89453125,0.3400879,0.28442383
00:49.511,0.88012695,0.34423828,0.27148438
00:49.646,0.8708496,0.3540039,0.27563477
00:49.753,0.8930664,0.35888672,0.28344727
00:49.912,0.9074707,0.35668945,0.25854492
00:50.032,0.8984375,0.35595703,0.2722168
00:50.136,0.8835449,0.37646484,0.27807617
00:50.272,0.8808594,0.36010742,0.2722168
00:50.416,0.8947754,0.35131836,0.27319336
00:50.523,0.8713379,0.3322754,0.27905273
00:50.656,0.9343262,0.47729492,0.49926758
00:50.788,0.8100586,0.79833984,0.41357422
00:50.911,0.44677734,0.74121094,0.28588867
00:51.037,0.099121094,0.8640137,0.21606445
00:51.183,0.13110352,1.161377,0.13500977
00:51.310,0.09082031,0.9772949,0.12182617
00:51.419,0.11645508,1.010498,0.076416016
00:51.556,0.10522461,0.9404297,0.08300781
00:51.663,0.11621094,1.0078125,0.11206055
00:51.797,0.09814453,1.001709,0.095458984
00:51.936,0.10888672,0.97998047,0.09887695
00:52.065,0.11352539,0.98095703,0.09082031
00:52.178,0.11987305,0.98339844,0.111083984
00:52.308,0.106933594,0.9909668,0.088378906
00:52.444,0.0925293,0.9851074,0.09423828
00:52.591,0.09399414,0.97558594,0.09326172
00:52.704,0.0949707,0.98461914,0.099365234
00:52.815,0.10131836,0.9707031,0.08300781
00:52.953,0.1105957,1.0322266,0.11376953
00:53.098,0.107421875,1.0004883,0.10131836
00:53.235,0.091796875,0.9733887,0.10644531
00:53.352,0.091552734,0.9760742,0.087402344
00:53.486,0.08959961,0.98339844,0.091552734
00:53.613,0.087890625,0.97924805,0.1081543
00:53.728,0.08935547,1.0007324,0.0925293
00:53.842,0.09008789,0.9719238,0.095458984
00:53.957,0.083740234,1.0048828,0.10205078
00:54.121,0.07080078,1.0002441,0.107177734
00:54.239,0.07910156,0.9562988,0.08105469
00:54.349,0.083740234,0.99194336,0.09423828
00:54.485,0.07836914,1.0146484,0.11303711
00:54.618,0.076660156,0.99365234,0.09375
00:54.733,0.072509766,0.96972656,0.08642578
00:54.863,0.07495117,1.0092773,0.10424805
00:55.001,0.07714844,1.0141602,0.123291016
00:55.115,0.0637207,0.97558594,0.083984375
00:55.254,0.07421875,0.9892578,0.11230469
00:55.386,0.07910156,1.0065918,0.09765625
00:55.513,0.07373047,0.98168945,0.09375
00:55.637,0.07446289,1.0239258,0.1171875
00:55.762,0.0859375,1.2885742,0.38964844
00:55.900,0.10864258,0.7180176,0.32739258
00:56.028,0.0390625,-0.087646484,0.8894043
00:56.125,0.17480469,-0.5358887,0.50097656
00:56.298,0.4736328,-0.7836914,0.35717773
00:56.426,0.53125,-0.69799805,0.45410156
00:56.520,0.56689453,-0.6176758,0.4555664
00:56.653,0.55493164,-0.7687988,0.41455078
00:56.794,0.53100586,-0.6364746,0.39282227
00:56.900,0.57666016,-0.6672363,0.43237305
00:57.029,0.5517578,-0.7055664,0.42382813
00:57.196,0.55029297,-0.65356445,0.41186523
00:57.268,0.5546875,-0.63916016,0.42114258
00:57.422,0.57299805,-0.654541,0.47705078
00:57.552,0.5415039,-0.6386719,0.44067383
00:57.684,0.5439453,-0.6413574,0.48632813
00:57.790,0.5397949,-0.6582031,0.47875977
00:57.924,0.5593262,-0.68310547,0.49389648
00:58.072,0.57128906,-0.6218262,0.47509766
00:58.176,0.54956055,-0.63061523,0.48706055
00:58.315,0.5605469,-0.6345215,0.49243164
00:58.453,0.53393555,-0.61279297,0.47998047
00:58.555,0.5307617,-0.64038086,0.4975586
00:58.695,0.5510254,-0.5986328,0.50927734
00:58.798,0.5649414,-0.62353516,0.5007324
00:58.947,0.5439453,-0.5908203,0.5102539
00:59.066,0.5407715,-0.63793945,0.48510742
00:59.200,0.5578613,-0.61816406,0.5102539
00:59.331,0.56030273,-0.6003418,0.5109863
00:59.478,0.55200195,-0.5966797,0.52685547
00:59.603,0.53881836,-0.62109375,0.5102539
00:59.709,0.5395508,-0.56689453,0.48510742
00:59.838,0.54956055,-0.60839844,0.52734375
00:59.960,0.5461426,-0.60302734,0.53027344
01:00.092,0.5527344,-0.5900879,0.515625
01:00.230,0.56396484,-0.576416,0.529541
01:00.347,0.57299805,-0.55566406,0.5205078
01:00.492,0.55566406,-0.5578613,0.5505371
01:00.612,0.53808594,-0.6218262,0.57714844
01:00.745,0.4897461,-0.5529785,0.6958008
01:00.859,0.33007813,-0.020996094,0.74902344
01:00.978,0.3564453,0.016113281,0.9777832
01:01.120,0.31396484,0.18603516,1.0092773
01:01.221,0.21484375,0.33740234,0.9482422
01:01.395,0.19604492,0.26538086,0.97753906
01:01.522,0.20214844,0.35668945,0.96533203
01:01.622,0.20898438,0.32714844,0.9272461
01:01.758,0.22045898,0.35302734,0.9406738
01:01.877,0.20532227,0.35302734,0.9465332
01:01.987,0.17895508,0.31835938,0.9182129
01:02.123,0.20239258,0.3166504,0.9289551
01:02.253,0.19189453,0.30859375,0.9133301
01:02.370,0.19140625,0.31347656,0.93652344
01:02.503,0.19165039,0.34545898,0.92822266
01:02.647,0.19799805,0.3095703,0.91625977
01:02.747,0.23339844,0.35498047,0.9152832
01:02.904,0.19433594,0.32177734,0.92700195
01:03.020,0.21533203,0.33398438,0.91259766
01:03.151,0.1928711,0.3334961,0.9128418
01:03.296,0.20800781,0.33984375,0.92089844
01:03.404,0.19702148,0.31396484,0.9223633
01:03.512,0.20678711,0.3371582,0.9296875
01:03.694,0.19482422,0.31689453,0.90112305
01:03.789,0.2084961,0.32055664,0.9375
01:03.894,0.21118164,0.32910156,0.9265137
01:04.054,0.19897461,0.3239746,0.9250488
01:04.183,0.20800781,0.32763672,0.920166
01:04.292,0.19702148,0.296875,0.92529297
01:04.437,0.19921875,0.31030273,0.91748047
01:04.541,0.20361328,0.3005371,0.93359375
01:04.676,0.1965332,0.32788086,0.904541
01:04.822,0.1953125,0.32983398,0.93896484
01:04.931,0.20996094,0.31835938,0.9411621
01:05.061,0.19018555,0.2956543,0.91186523
01:05.195,0.18334961,0.28344727,0.86987305
01:05.304,0.19482422,0.21411133,0.84350586
01:05.441,0.89404297,-0.51660156,0.9592285
01:05.573,0.85595703,-0.57666016,0.5644531
01:05.692,0.3071289,-0.110839844,-0.078125
01:05.854,-0.20996094,0.9836426,-0.2770996
01:05.968,0.3413086,1.3815918,-0.85424805
01:06.075,0.14135742,1.1083984,-1.0134277
01:06.204,0.20336914,1.0847168,-0.4777832
01:06.341,0.26245117,0.88378906,-0.23706055
01:06.462,0.13964844,0.8071289,-0.18115234
01:06.592,-0.32177734,1.4206543,-0.17407227
01:06.716,0.09716797,0.9970703,-0.3828125
01:06.868,0.13427734,1.277832,0.06665039
01:06.980,0.28100586,1.0297852,0.3996582
01:07.117,0.30419922,0.6069336,0.5095215
01:07.214,0.19189453,-0.23217773,0.8173828
01:07.359,0.22680664,-0.57299805,0.9746094
01:07.491,-0.13623047,-0.6052246,1.201416
01:07.631,-0.059326172,-0.0048828125,1.0385742
01:07.739,-0.016845703,0.099609375,0.9716797
01:07.883,-0.005126953,0.38061523,0.77563477
01:07.996,0.17016602,0.826416,0.47436523
01:08.121,0.24804688,1.2775879,0.0014648438
01:08.246,0.19506836,1.1501465,-0.087402344
01:08.378,0.14501953,0.96875,0.07763672
01:08.509,0.12011719,0.9030762,0.2590332
01:08.642,0.068115234,0.96972656,0.29907227
01:08.760,0.09887695,0.8630371,0.15625
01:08.914,0.009765625,1.0673828,-0.25805664
01:09.015,-0.14990234,0.7949219,-0.5061035
01:09.126,-0.08569336,0.3503418,-0.6933594
01:09.275,0.032470703,0.92700195,-1.2011719
01:09.409,-0.03100586,0.79345703,-1.1875
01:09.523,-0.17822266,0.6875,-0.35620117
01:09.658,-0.5979004,0.64624023,0.052734375
01:09.791,-0.5732422,0.3227539,0.5083008
01:09.941,-0.71313477,-0.12841797,0.6201172
01:10.038,-0.75024414,-0.25170898,0.7824707
01:10.171,-0.78466797,0.0068359375,0.64697266
01:10.291,-0.77783203,0.016113281,0.63842773
01:10.416,-0.7651367,-0.008544922,0.6706543
01:10.552,-0.76464844,0.0126953125,0.6411133
01:10.688,-0.84399414,-0.14941406,0.5119629
01:10.793,-0.7368164,-0.20703125,0.5632324
01:10.936,-0.34765625,-0.049560547,0.94750977
01:11.055,-0.033935547,-0.22241211,1.0668945
01:11.190,0.42333984,0.42895508,0.7001953
01:11.321,0.45385742,1.2727051,0.4260254
01:11.454,0.13330078,0.68237305,0.5124512
01:11.557,0.20507813,0.33764648,0.6508789
01:11.696,0.2553711,0.4560547,0.83081055
01:11.834,0.25073242,0.4506836,0.85131836
01:11.943,0.29101563,0.5415039,0.8461914
01:12.090,0.27197266,0.27148438,0.7480469
01:12.213,0.15625,0.82128906,0.017822266
01:12.320,0.038330078,0.76831055,-0.49487305
01:12.456,0.08203125,0.57910156,-0.7841797
01:12.592,0.087402344,0.6311035,-0.9855957
01:12.698,0.0715332,0.6496582,-0.7194824
01:12.839,0.047851563,0.6936035,-0.7072754
01:12.978,0.037353516,0.64697266,-0.77905273
01:13.112,0.044677734,0.66845703,-0.7788086
01:13.225,0.04663086,0.69970703,-0.7199707
01:13.344,0.034423828,0.6623535,-0.76660156
01:13.480,0.030273438,0.71240234,-0.79003906
01:13.613,-0.11621094,0.90185547,-1.2145996
01:13.741,-0.10229492,0.57666016,-0.8273926
01:13.876,-0.47583008,0.38354492,-0.44018555
01:14.008,-0.7438965,0.4152832,0.16186523
01:14.125,-0.84887695,0.32421875,0.4333496
01:14.255,-0.8823242,0.28051758,0.5136719
01:14.369,-0.8972168,0.35253906,0.31958008
01:14.506,-0.890625,0.359375,0.24169922
01:14.638,-0.88916016,0.36645508,0.27416992
01:14.749,-0.87158203,0.33325195,0.34277344
01:14.873,-0.9123535,0.05908203,0.17089844
01:15.006,-0.40576172,0.6179199,0.6164551
01:15.142,0.21289063,0.068603516,0.810791
01:15.289,0.06347656,0.65844727,1.8295898
01:15.382,-0.029052734,-0.0087890625,0.7727051
01:15.513,0.3232422,0.009521484,1.1396484
01:15.650,0.2277832,0.1730957,0.95532227
01:15.756,0.17480469,0.09887695,0.96899414
01:15.916,0.1977539,0.10864258,0.96313477
01:16.024,0.20751953,0.10888672,0.95825195
01:16.157,0.1875,0.11694336,0.9692383
01:16.291,0.21020508,0.10961914,0.9663086
01:16.404,0.20581055,0.09741211,1.1025391
01:16.543,0.1418457,0.25097656,1.0571289
01:16.676,-0.1784668,-0.17553711,0.7648926
01:16.783,-0.12597656,0.4230957,0.4177246
01:16.926,0.052978516,0.8466797,4.8828125E-4
01:17.064,0.06274414,1.0507813,-0.4873047
01:17.177,0.19458008,1.0944824,-0.3088379
01:17.309,0.14672852,1.2956543,0.10644531
01:17.444,0.2758789,0.673584,0.654541
01:17.548,-0.46166992,-0.9909668,0.68359375
01:17.682,-0.2397461,-0.31958008,0.7636719
01:17.815,0.15820313,-0.103759766,0.7060547
01:17.925,0.35717773,-0.17407227,0.61694336
01:18.053,0.36401367,-0.17529297,0.7766113
01:18.209,0.54833984,-0.3166504,0.6442871
01:18.316,0.2133789,0.560791,0.826416
01:18.475,0.17553711,0.75146484,0.6755371
01:18.589,0.17260742,0.7512207,0.63256836
01:18.700,0.111572266,0.81152344,0.5258789
01:18.834,0.14257813,0.920166,0.52197266
01:18.967,0.1418457,0.80908203,0.5715332
01:19.074,0.1496582,0.7590332,0.63793945
01:19.202,0.123291016,0.70654297,0.6616211
01:19.347,0.12915039,0.70410156,0.67407227
01:19.509,0.12817383,0.74609375,0.63549805
01:19.597,0.12084961,0.7668457,0.6369629
01:19.729,0.1303711,0.7207031,0.6726074
01:19.862,0.13134766,0.7944336,0.5678711
01:19.969,0.12207031,0.6604004,0.6928711
01:20.109,0.27929688,0.44995117,0.892334
01:20.240,0.19384766,0.27148438,0.9157715
01:20.342,0.15893555,0.39331055,0.9238281
01:20.524,0.15942383,0.4309082,0.8552246
01:20.614,0.17895508,0.45166016,0.8898926
01:20.743,0.14624023,0.08227539,1.0678711
01:20.875,0.010009766,0.86328125,0.54418945
01:20.995,0.09106445,0.9133301,0.31274414
01:21.131,0.12963867,0.96899414,-0.07885742
01:21.258,0.11743164,1.088623,-0.4621582
01:21.391,0.1550293,0.95996094,-0.7036133
01:21.497,0.1237793,0.8520508,-0.5258789
01:21.637,0.1105957,0.8417969,-0.46411133
01:21.761,0.09887695,0.8630371,-0.52075195
01:21.894,0.09448242,0.83496094,-0.48339844
01:22.020,0.09667969,0.8754883,-0.47045898
01:22.160,0.091308594,0.8791504,-0.45874023
01:22.268,0.09716797,0.9057617,-0.47338867
01:22.402,0.09277344,0.8989258,-0.45654297
01:22.539,0.08520508,0.8547363,-0.49365234
01:22.659,0.07055664,0.8666992,-0.6870117
01:22.779,0.030273438,0.46362305,-0.8425293
01:22.918,0.028076172,0.4338379,-0.9868164
01:23.025,0.06591797,0.49487305,-0.9108887
01:23.180,0.046142578,0.5332031,-0.8286133
01:23.305,0.036376953,0.49853516,-0.89624023
01:23.414,0.055908203,0.5991211,-0.8310547
01:23.584,0.052978516,0.5654297,-0.8310547
01:23.693,0.056640625,0.8874512,-0.9165039
